TRACT_FIPS,GEOID,FIPS,price_0100,price_0101,price_010C,price_0200,price_0300,price_0400,price_0500,price_010E,price_010D
125102,1400000US06037125102,6037125102,237.2507530120482,247.6343154246101,146.36459627329194,189.42885852090032,71.4876390408204,55.269024552830345,87.76099895542589,290.48314556225534,
125200,1400000US06037125200,6037125200,282.7374260355029,286.07219115404166,102.12261995430312,143.58251716678575,162.3295622233153,149.000421111735,111.54981402175474,286.4556168413311,
125310,1400000US06037125310,6037125310,243.4295415959253,236.99127676447264,173.91363402061856,104.3582176555789,84.1403889106583,129.87852184188176,95.89539648107976,,
125321,1400000US06037125321,6037125321,219.20644651679436,212.90760910815945,227.06581209247184,126.78359751895243,118.58918918918918,142.22191272051995,95.87257048338822,186.32562427409988,
125322,1400000US06037125322,6037125322,233.58805336121756,110.6938775510204,,175.00083612040137,322.0738413197172,97.19379624496382,150.82478438492964,,
125402,1400000US06037125402,6037125402,237.2527881040892,432.5745612578658,194.76046511627908,187.6360764967511,242.17866666666663,102.75373252731684,61.13392213410238,56.42121212121212,
125403,1400000US06037125403,6037125403,676.5243128097989,,203.11138329842456,396.54130313172055,77.05477889634601,inf,43.71162062090573,258.9051204819277,
125404,1400000US06037125404,6037125404,,,99.41130434782607,311.7147707979627,223.17081886665423,68.35272988505747,44.37958797904816,181.30330230496452,
125501,1400000US06037125501,6037125501,231.5502954361594,287.9188821912951,216.368961352657,165.5960737656157,273.7152133454083,197.5623673036093,71.13556258472661,,
125502,1400000US06037125502,6037125502,278.3292115926798,274.0567117585848,176.88102893890675,189.53736481187477,179.3896907216495,136.8794409613375,90.13922657644537,218.50896630635896,
125600,1400000US06037125600,6037125600,215.8283737024221,287.07285089849444,76.04740512228958,148.2981220657277,173.2748592870544,205.45244951144736,74.68303780537508,291.32489865447644,
127102,1400000US06037127102,6037127102,155.39537767395177,152.8963842417701,75.35266604303087,284.2953488372093,91.39564867042708,,93.6273722376483,,
127103,1400000US06037127103,6037127103,149.4051402234167,159.43554798409994,92.90708215297452,66.54427947493892,106.46198501501472,36.35687071374143,39.94618712817739,,
127104,1400000US06037127104,6037127104,140.43050199975812,137.93926351028216,120.3082070634533,164.744742695557,,,33.09945689069925,83.48320895522389,
127210,1400000US06037127210,6037127210,138.73158127734263,146.42273441592457,88.47480785653288,138.03406808128244,169.63599640933572,69.87968384074941,66.28149138443256,106.23809523809524,
127220,1400000US06037127220,6037127220,146.66559485530547,135.55166846071043,86.71381257395689,78.80304955527319,29.410788381742737,71.7343219029966,42.953549309194855,,
127300,1400000US06037127300,6037127300,166.1801948051948,137.97052565623352,84.89399744572158,154.90575916230367,,133.73510925970936,112.94751874604243,226.33617021276595,
127400,1400000US06037127400,6037127400,170.52918287937743,139.91609749136393,115.78813255036977,136.3129675810474,92.51350129198968,143.3076855876122,84.9274059283675,,
127520,1400000US06037127520,6037127520,,,60.07772020725388,,,,32.53600890765638,,
127603,1400000US06037127603,6037127603,133.98866052445075,174.55607871003966,52.82162960698913,78.09558508358337,65.59049903650246,16.540587823652903,63.31601685009812,139.14045801526717,
127604,1400000US06037127604,6037127604,152.79158753074148,120.72555205047318,77.01283547257876,,129.18713303815335,116.42436363636364,44.16300940438872,132.20184824902725,
127605,1400000US06037127605,6037127605,156.63573601568822,171.71293800539084,76.3540997706422,110.41616038882138,208.2712248602402,103.95824175824175,59.04200642451198,,
127606,1400000US06037127606,6037127606,179.3668582375479,152.27126917712692,164.06721536351165,126.6738907434616,96.24396121725589,52.92865683539259,95.81920347003154,,
127711,1400000US06037127711,6037127711,165.55017825829077,170.03575925459583,,132.8846292643183,78.66363276612584,168.3495145631068,63.974571078431374,,
127712,1400000US06037127712,6037127712,169.60473036732424,137.35331353771662,160.6488851460987,86.69499263622976,,51.34795829713293,112.32441244396142,,
127803,1400000US06037127803,6037127803,128.88522012578616,111.8125,,154.7349155269509,152.4455574912892,49.54155730533683,84.77945705894993,149.49614840757,
127804,1400000US06037127804,6037127804,140.38008658008658,156.15805136707303,104.74866310160428,180.38217846935532,194.77428909952607,146.09698579363533,73.43096234309624,,
127805,1400000US06037127805,6037127805,158.71330515676016,162.45590314486685,,183.80266203703704,73.27430555555556,116.08969607116384,91.1653290529695,,
127806,1400000US06037127806,6037127806,154.99332937450515,118.0768848938658,70.94623655913978,159.12856196156395,175.4342885375494,59.430022215169785,81.09106796116505,,
127910,1400000US06037127910,6037127910,146.41775127673748,151.67767384674113,119.75716440422325,143.18846694796062,86.36184228839787,114.9026000825423,72.67415779353655,41.229318195499225,
127920,1400000US06037127920,6037127920,162.6568451766164,160.9285222074801,81.89983579638752,97.6118942359218,107.7629386230812,116.60181933585386,72.1833934274497,101.26428571428572,
128101,1400000US06037128101,6037128101,171.13209377325074,153.77350859453995,165.9118437418585,152.1060606060606,69.19662921348315,136.1730488352497,69.5381473376379,111.51437908496732,
128102,1400000US06037128102,6037128102,142.82940827200426,136.68501427051712,41.13333333333333,98.01050620821394,203.65423796791444,155.9292703382723,78.34643343934574,,239.13698186528495
128210,1400000US06037128210,6037128210,169.53095598103712,779.9426751592357,56.76436781609195,145.60941592199947,149.04444444444445,141.01877890190372,94.24540073588226,,
128220,1400000US06037128220,6037128220,193.65703780922829,134.2323682256867,67.44240602982518,171.5296402679936,117.49715609858858,126.822925059055,83.18356643356644,60.256854256854254,
128302,1400000US06037128302,6037128302,133.4447322970639,133.14014517029594,74.1146906364491,172.1466942896432,154.4982698638018,172.1315418818246,74.67367822626493,,
128303,1400000US06037128303,6037128303,209.4021012416428,,67.48777254442928,167.36368778280544,43.00112359550562,145.5917180288191,71.93081623391359,,
128400,1400000US06037128400,6037128400,254.3839078935738,292.219589257504,205.1586592178771,130.19673768599,25.477272727272727,176.18922984356198,131.6000755287009,,
128500,1400000US06037128500,6037128500,238.80584527655375,226.120554872008,208.15843023255812,164.54364840457555,201.59655638082376,70.2710873035804,69.29797160243407,212.52722428916377,
128601,1400000US06037128601,6037128601,234.0958303957781,218.37716404647983,181.63840579710143,156.11835428085428,123.60551431601272,135.7811550522372,91.67197916666667,15.68100358422939,
128602,1400000US06037128602,6037128602,219.64125,200.75683665927568,215.14308553157477,149.74278846153845,222.10555555555555,91.21530864197533,73.65876622260812,176.35166537567778,
128703,1400000US06037128703,6037128703,246.58510638297872,228.2549454432911,179.00168067226892,55.64802955665024,,87.67609694085814,48.62666247142136,225.46051558935096,
128704,1400000US06037128704,6037128704,223.85842985842987,218.03388564903813,84.81384819105698,105.4189675870348,,,97.2634775409252,216.49384697699304,
128801,1400000US06037128801,6037128801,201.5325190302248,247.04430415557744,193.30990467119165,,165.63258785942492,213.81361560813616,76.54630943939499,147.6784090909091,
128802,1400000US06037128802,6037128802,258.91367315917,236.2163212435233,194.92596153846156,162.24950463299768,187.66325177712255,116.05666971697669,93.67628098984108,94.81666666666666,
128910,1400000US06037128910,6037128910,213.1879632405005,222.07261640798225,200.37173476222367,273.61948051948053,322.4730831973899,121.63470877907965,79.93087923728814,272.63969953631624,
131021,1400000US06037131021,6037131021,133.18531368080716,154.85296540549115,,184.95993322203677,,,110.8531259817782,,
131022,1400000US06037131022,6037131022,151.43965517241378,187.8049324652907,78.50189035916824,224.71493059067348,,223.21463932107497,74.7343680699167,168.23117154811715,
131023,1400000US06037131023,6037131023,178.9723331220955,169.79268292682926,133.8476315571164,73.21869040050858,148.94912736698515,,48.13819770004408,129.93177777777777,
131024,1400000US06037131024,6037131024,168.5344245802475,150.7840738992441,111.38289676425268,102.4686682966471,131.22353497164465,56.52361995753716,62.1181835430745,91.61383617963315,
131100,1400000US06037131100,6037131100,183.680608365019,187.0762446508715,,49.416806722689074,,,129.2889144905274,,
131200,1400000US06037131200,6037131200,195.11150912094584,190.80921205217936,,,,,53.46548144303141,,
131300,1400000US06037131300,6037131300,170.52655825496345,208.71803921568628,,,,,,,
131400,1400000US06037131400,6037131400,155.47785714285715,181.8183125599233,91.32162431766024,173.09486166007906,155.15643063583815,,34.122093023255815,,
131600,1400000US06037131600,6037131600,166.05680651591427,164.67684789248625,97.21175637393767,116.404007966093,,,128.77314352314352,,
131701,1400000US06037131701,6037131701,115.08558725453872,94.82044799809398,112.61057164648324,76.65810019518543,151.0915750915751,59.72783445464454,29.11780753968254,,149.1490995178226
131702,1400000US06037131702,6037131702,161.16176470588235,147.89455060155697,82.46373626373627,134.60154578134507,,,20.685749588138385,,
131801,1400000US06037131801,6037131801,170.65319320937752,223.2954264524104,64.75875280633346,169.85144039697715,,15.151133849557525,62.1785264278793,,
131802,1400000US06037131802,6037131802,166.33157894736843,153.77757575757576,63.71760451374146,173.00545203957213,,,83.08808197015999,,
131900,1400000US06037131900,6037131900,192.070462633452,217.55673009161384,149.78904448461205,192.05370624283427,164.39577354006303,,37.95139939485628,,
132001,1400000US06037132001,6037132001,180.87074829931973,183.2134363298481,84.84187408491947,221.2334396216232,,,79.3734554116421,,
132002,1400000US06037132002,6037132002,199.82225913621264,185.56773315180396,87.02984496124031,86.4583850931677,,,76.21645021645021,,
132101,1400000US06037132101,6037132101,157.9018049384985,214.5704775580094,142.48965944127815,232.65711361310133,108.01142508168772,105.38685438241691,47.78099212770779,,
132102,1400000US06037132102,6037132102,153.91522807459677,129.57595772787317,100.74746835443038,172.07727832512313,41.44774562698773,130.29935344827587,73.98271446862996,207.2910569105691,203.97256246937772
132301,1400000US06037132301,6037132301,186.9713261648745,141.79494799405646,97.67479050041324,,,,28.057115331681807,48.21895011796427,
132302,1400000US06037132302,6037132302,179.42397572731966,203.88420427553444,,198.43967872051596,,,,,
132501,1400000US06037132501,6037132501,184.7141285797511,172.9585006818814,112.33456099603418,267.2451923076923,103.25316515370598,64.07864478002674,63.5775516634781,,
132502,1400000US06037132502,6037132502,158.8227305796886,246.24290220820188,98.73245251857968,,,,8.162888154789995,,
132700,1400000US06037132700,6037132700,197.1663129137333,190.62211221122112,,122.452765692977,,,61.08589835361489,,
132900,1400000US06037132900,6037132900,188.06434204559335,176.8715716151502,,29.34454039755709,,,,,
133000,1400000US06037133000,6037133000,168.4426661034337,200.69589384974,140.015228988992,130.34986830553115,,,,,
133101,1400000US06037133101,6037133101,190.4911704513098,175.05444779641772,,,,,,18.995740149094782,
133102,1400000US06037133102,6037133102,152.02506217976088,145.63846733668342,106.0743384456219,112.56730178242164,235.35097935415564,,79.21230266739249,147.92118473895582,
134001,1400000US06037134001,6037134001,169.12458654906283,141.76076020122974,78.14163472460547,65.40649258997882,,26.970905172413797,41.89991227286048,37.93333333333333,
134002,1400000US06037134002,6037134002,166.10137931034484,170.47075686905515,93.64977549711354,,,,50.1958674837801,,
134101,1400000US06037134101,6037134101,138.80814779725247,141.24617047021303,,69.80682276057694,,,93.93298322886668,,
134103,1400000US06037134103,6037134103,155.51968503937007,181.91694078947367,80.02594594594595,inf,,,56.53227255851469,,178.11441612878883
134104,1400000US06037134104,6037134104,97.05972956652305,92.56447784810126,176.66684618557923,223.43527289129452,,97.0639739099538,25.65575271784832,139.44428626149133,
134201,1400000US06037134201,6037134201,164.7380495217755,170.83946347959363,,138.21827411167513,,,80.55039138943249,,
134302,1400000US06037134302,6037134302,173.7651669856111,177.60449735449737,,,,,,,
134303,1400000US06037134303,6037134303,173.19669327251995,191.6636953814023,140.59259259259258,143.19070163551913,,242.07094017094016,,,
134304,1400000US06037134304,6037134304,173.05930318754633,166.53655409917408,68.7132861745443,,,,112.35099337748343,56.03705061003864,
134305,1400000US06037134305,6037134305,,,71.36777920410782,,,,90.30933633295838,,
134306,1400000US06037134306,6037134306,142.05976916735366,181.693175074184,122.24878048780488,139.33627667402502,,,42.92532221379833,84.68527255639097,
134421,1400000US06037134421,6037134421,162.45417694903028,160.29560860595345,,,,,,,173.6611017973859
134422,1400000US06037134422,6037134422,174.05595723017302,177.8697577695323,151.0469874457184,,,,,,226.3013550135501
134423,1400000US06037134423,6037134423,145.16448673277944,137.2442390921886,,123.84886045581769,,,,,
134424,1400000US06037134424,6037134424,147.51833471188309,135.12356310492726,,,,,,,
134520,1400000US06037134520,6037134520,135.23656957091612,195.7157278368661,119.47657512116317,93.12244323632876,110.05662235352044,,40.74114774114774,84.11294526498696,
134521,1400000US06037134521,6037134521,161.0317055393586,153.252363268904,121.86142018501482,117.81791503325552,729.4429708222812,59.34927437172816,50.720758887456256,,
134522,1400000US06037134522,6037134522,180.6890510948905,147.212890625,69.13154069767442,94.72321428571428,342.91222313371617,,60.09934596301308,230.6152173913044,
